Timestamp,Position_N,Position_E,Position_D,Velocity_N,Velocity_E,Velocity_D,Attitude_Roll,Attitude_Pitch,Attitude_Yaw,Motor_RPMs
1747351083.5609612,0.581000030040741,47.3979706,8.5461638,-0.029999999329447746,0.029999999329447746,-1.3899999856948853,0.591956377029419,-0.411907434463501,62.39612579345703,0
1747351083.6615937,0.6070000529289246,47.3979706,8.5461639,-0.029999999329447746,0.029999999329447746,-1.409999966621399,0.5784667730331421,-0.4010376036167145,61.131221771240234,0
1747351083.7621386,0.6470000147819519,47.3979706,8.5461639,-0.029999999329447746,0.029999999329447746,-1.4399999380111694,0.5572828054428101,-0.38472217321395874,59.18735122680664,0
1747351083.8627343,0.6740000247955322,47.3979706,8.5461639,-0.029999999329447746,0.029999999329447746,-1.459999918937683,0.542479932308197,-0.3737102448940277,57.86672592163086,0
1747351083.9631586,0.7150000333786011,47.3979706,8.5461639,-0.029999999329447746,0.029999999329447746,-1.4800000190734863,0.5196571946144104,-0.3575369119644165,55.85251998901367,0
1747351084.0641055,0.7420000433921814,47.3979706,8.5461639,-0.029999999329447746,0.029999999329447746,-1.4800000190734863,0.504009485244751,-0.3468409478664398,54.48973846435547,0
1747351084.1645546,0.7830000519752502,47.3979706,8.546164,-0.029999999329447746,0.029999999329447746,-1.46999990940094,0.480042040348053,-0.33125942945480347,52.4193229675293,0
1747351084.2654393,0.8100000619888306,47.3979706,8.546164,-0.019999999552965164,0.029999999329447746,-1.459999918937683,0.4639715254306793,-0.32147690653800964,51.02350997924805,0
1747351084.3658442,0.8500000238418579,47.3979706,8.546164,-0.019999999552965164,0.019999999552965164,-1.4299999475479126,0.4397817552089691,-0.3076394498348236,48.908138275146484,0
1747351084.4665885,0.8750000596046448,47.3979706,8.546164,-0.019999999552965164,0.019999999552965164,-1.399999976158142,0.42360594868659973,-0.2990553677082062,47.487552642822266,0
1747351084.5669103,0.9130000472068787,47.3979705,8.546164,-0.019999999552965164,0.019999999552965164,-1.3600000143051147,0.39930182695388794,-0.2872568368911743,45.34487533569336,0
1747351084.6676831,0.937000036239624,47.3979705,8.546164,-0.019999999552965164,0.019999999552965164,-1.3199999332427979,0.38295280933380127,-0.2800624370574951,43.911109924316406,0
